respondent_id,dataset_title,interview_length,interview_year
84924,ESS7e02_3,41.0,
84925,ESS7e02_3,66.0,
84926,ESS7e02_3,31.0,
84927,ESS7e02_3,74.0,
84928,ESS7e02_3,46.0,
84929,ESS7e02_3,48.0,
84930,ESS7e02_3,26.0,
84931,ESS7e02_3,56.0,
84932,ESS7e02_3,47.0,
84933,ESS7e02_3,25.0,
84934,ESS7e02_3,49.0,
84935,ESS7e02_3,42.0,
84936,ESS7e02_3,38.0,
84937,ESS7e02_3,32.0,
84938,ESS7e02_3,45.0,
84939,ESS7e02_3,44.0,
84940,ESS7e02_3,54.0,
84941,ESS7e02_3,31.0,
84942,ESS7e02_3,40.0,
84943,ESS7e02_3,49.0,
84944,ESS7e02_3,40.0,
84945,ESS7e02_3,34.0,
84946,ESS7e02_3,46.0,
84947,ESS7e02_3,37.0,
84948,ESS7e02_3,33.0,
84949,ESS7e02_3,47.0,
84950,ESS7e02_3,53.0,
84951,ESS7e02_3,64.0,
84952,ESS7e02_3,25.0,
84953,ESS7e02_3,47.0,
84954,ESS7e02_3,31.0,
84955,ESS7e02_3,46.0,
84956,ESS7e02_3,53.0,
84957,ESS7e02_3,36.0,
84958,ESS7e02_3,42.0,
84959,ESS7e02_3,31.0,
84960,ESS7e02_3,51.0,
84961,ESS7e02_3,49.0,
84962,ESS7e02_3,29.0,
84963,ESS7e02_3,41.0,
84964,ESS7e02_3,112.0,
84965,ESS7e02_3,43.0,
84966,ESS7e02_3,50.0,
84967,ESS7e02_3,47.0,
84968,ESS7e02_3,50.0,
84969,ESS7e02_3,62.0,
84970,ESS7e02_3,35.0,
84971,ESS7e02_3,37.0,
84972,ESS7e02_3,51.0,
84973,ESS7e02_3,42.0,
84974,ESS7e02_3,56.0,
84975,ESS7e02_3,37.0,
84976,ESS7e02_3,38.0,
84977,ESS7e02_3,81.0,
84978,ESS7e02_3,41.0,
84979,ESS7e02_3,44.0,
84980,ESS7e02_3,37.0,
84981,ESS7e02_3,37.0,
84982,ESS7e02_3,51.0,
84983,ESS7e02_3,37.0,
84984,ESS7e02_3,64.0,
84985,ESS7e02_3,50.0,
84986,ESS7e02_3,42.0,
84987,ESS7e02_3,30.0,
84988,ESS7e02_3,64.0,
84989,ESS7e02_3,39.0,
84990,ESS7e02_3,43.0,
84991,ESS7e02_3,,
84992,ESS7e02_3,43.0,
84993,ESS7e02_3,56.0,
84994,ESS7e02_3,37.0,
84995,ESS7e02_3,56.0,
84996,ESS7e02_3,37.0,
84997,ESS7e02_3,44.0,
84998,ESS7e02_3,48.0,
84999,ESS7e02_3,44.0,
85000,ESS7e02_3,30.0,
85001,ESS7e02_3,44.0,
85002,ESS7e02_3,54.0,
85003,ESS7e02_3,61.0,
85004,ESS7e02_3,55.0,
85005,ESS7e02_3,48.0,
85006,ESS7e02_3,42.0,
85007,ESS7e02_3,,
85008,ESS7e02_3,57.0,
85009,ESS7e02_3,46.0,
85010,ESS7e02_3,50.0,
85011,ESS7e02_3,44.0,
85012,ESS7e02_3,81.0,
85013,ESS7e02_3,40.0,
85014,ESS7e02_3,74.0,
85015,ESS7e02_3,46.0,
85016,ESS7e02_3,64.0,
85017,ESS7e02_3,35.0,
85018,ESS7e02_3,61.0,
85019,ESS7e02_3,56.0,
85020,ESS7e02_3,48.0,
85021,ESS7e02_3,39.0,
85022,ESS7e02_3,43.0,
85023,ESS7e02_3,35.0,
85024,ESS7e02_3,55.0,
85025,ESS7e02_3,49.0,
85026,ESS7e02_3,46.0,
85027,ESS7e02_3,33.0,
85028,ESS7e02_3,64.0,
85029,ESS7e02_3,43.0,
85030,ESS7e02_3,35.0,
85031,ESS7e02_3,47.0,
85032,ESS7e02_3,64.0,
85033,ESS7e02_3,105.0,
85034,ESS7e02_3,42.0,
85035,ESS7e02_3,55.0,
85036,ESS7e02_3,35.0,
85037,ESS7e02_3,54.0,
85038,ESS7e02_3,48.0,
85039,ESS7e02_3,35.0,
85040,ESS7e02_3,,
85041,ESS7e02_3,61.0,
85042,ESS7e02_3,52.0,
85043,ESS7e02_3,55.0,
85044,ESS7e02_3,48.0,
85045,ESS7e02_3,56.0,
85046,ESS7e02_3,58.0,
85047,ESS7e02_3,48.0,
85048,ESS7e02_3,55.0,
85049,ESS7e02_3,58.0,
85050,ESS7e02_3,99.0,
85051,ESS7e02_3,40.0,
85052,ESS7e02_3,51.0,
85053,ESS7e02_3,49.0,
85054,ESS7e02_3,47.0,
85055,ESS7e02_3,45.0,
85056,ESS7e02_3,37.0,
85057,ESS7e02_3,44.0,
85058,ESS7e02_3,42.0,
85059,ESS7e02_3,24.0,
85060,ESS7e02_3,48.0,
85061,ESS7e02_3,29.0,
85062,ESS7e02_3,41.0,
85063,ESS7e02_3,55.0,
85064,ESS7e02_3,54.0,
85065,ESS7e02_3,48.0,
85066,ESS7e02_3,54.0,
85067,ESS7e02_3,70.0,
85068,ESS7e02_3,50.0,
85069,ESS7e02_3,48.0,
85070,ESS7e02_3,83.0,
85071,ESS7e02_3,31.0,
85072,ESS7e02_3,151.0,
85073,ESS7e02_3,55.0,
85074,ESS7e02_3,72.0,
85075,ESS7e02_3,73.0,
85076,ESS7e02_3,33.0,
85077,ESS7e02_3,60.0,
85078,ESS7e02_3,45.0,
85079,ESS7e02_3,83.0,
85080,ESS7e02_3,39.0,
85081,ESS7e02_3,45.0,
85082,ESS7e02_3,37.0,
85083,ESS7e02_3,37.0,
85084,ESS7e02_3,29.0,
85085,ESS7e02_3,74.0,
85086,ESS7e02_3,65.0,
85087,ESS7e02_3,55.0,
85088,ESS7e02_3,85.0,
85089,ESS7e02_3,55.0,
85090,ESS7e02_3,48.0,
85091,ESS7e02_3,51.0,
85092,ESS7e02_3,47.0,
85093,ESS7e02_3,49.0,
85094,ESS7e02_3,46.0,
85095,ESS7e02_3,63.0,
85096,ESS7e02_3,38.0,
85097,ESS7e02_3,36.0,
85098,ESS7e02_3,42.0,
85099,ESS7e02_3,61.0,
85100,ESS7e02_3,37.0,
85101,ESS7e02_3,34.0,
85102,ESS7e02_3,34.0,
85103,ESS7e02_3,38.0,
85104,ESS7e02_3,59.0,
85105,ESS7e02_3,50.0,
85106,ESS7e02_3,48.0,
85107,ESS7e02_3,59.0,
85108,ESS7e02_3,40.0,
85109,ESS7e02_3,58.0,
85110,ESS7e02_3,39.0,
85111,ESS7e02_3,89.0,
85112,ESS7e02_3,51.0,
85113,ESS7e02_3,49.0,
85114,ESS7e02_3,45.0,
85115,ESS7e02_3,42.0,
85116,ESS7e02_3,51.0,
85117,ESS7e02_3,46.0,
85118,ESS7e02_3,46.0,
85119,ESS7e02_3,39.0,
85120,ESS7e02_3,64.0,
85121,ESS7e02_3,35.0,
85122,ESS7e02_3,36.0,
85123,ESS7e02_3,35.0,
85124,ESS7e02_3,46.0,
85125,ESS7e02_3,48.0,
85126,ESS7e02_3,38.0,
85127,ESS7e02_3,56.0,
85128,ESS7e02_3,,
85129,ESS7e02_3,44.0,
85130,ESS7e02_3,46.0,
85131,ESS7e02_3,51.0,
85132,ESS7e02_3,59.0,
85133,ESS7e02_3,50.0,
85134,ESS7e02_3,35.0,
85135,ESS7e02_3,34.0,
85136,ESS7e02_3,52.0,
85137,ESS7e02_3,48.0,
85138,ESS7e02_3,55.0,
85139,ESS7e02_3,56.0,
85140,ESS7e02_3,83.0,
85141,ESS7e02_3,45.0,
85142,ESS7e02_3,50.0,
85143,ESS7e02_3,41.0,
85144,ESS7e02_3,44.0,
85145,ESS7e02_3,33.0,
85146,ESS7e02_3,33.0,
85147,ESS7e02_3,39.0,
85148,ESS7e02_3,66.0,
85149,ESS7e02_3,50.0,
85150,ESS7e02_3,41.0,
85151,ESS7e02_3,52.0,
85152,ESS7e02_3,42.0,
85153,ESS7e02_3,47.0,
85154,ESS7e02_3,35.0,
85155,ESS7e02_3,49.0,
85156,ESS7e02_3,37.0,
85157,ESS7e02_3,33.0,
85158,ESS7e02_3,60.0,
85159,ESS7e02_3,68.0,
85160,ESS7e02_3,57.0,
85161,ESS7e02_3,61.0,
85162,ESS7e02_3,59.0,
85163,ESS7e02_3,61.0,
85164,ESS7e02_3,47.0,
85165,ESS7e02_3,45.0,
85166,ESS7e02_3,75.0,
85167,ESS7e02_3,44.0,
85168,ESS7e02_3,50.0,
85169,ESS7e02_3,36.0,
85170,ESS7e02_3,30.0,
85171,ESS7e02_3,42.0,
85172,ESS7e02_3,37.0,
85173,ESS7e02_3,30.0,
85174,ESS7e02_3,45.0,
85175,ESS7e02_3,57.0,
85176,ESS7e02_3,51.0,
85177,ESS7e02_3,74.0,
85178,ESS7e02_3,74.0,
85179,ESS7e02_3,39.0,
85180,ESS7e02_3,30.0,
85181,ESS7e02_3,52.0,
85182,ESS7e02_3,60.0,
85183,ESS7e02_3,52.0,
85184,ESS7e02_3,40.0,
85185,ESS7e02_3,45.0,
85186,ESS7e02_3,,
85187,ESS7e02_3,71.0,
85188,ESS7e02_3,26.0,
85189,ESS7e02_3,40.0,
85190,ESS7e02_3,21.0,
85191,ESS7e02_3,39.0,
85192,ESS7e02_3,48.0,
85193,ESS7e02_3,93.0,
85194,ESS7e02_3,25.0,
85195,ESS7e02_3,46.0,
85196,ESS7e02_3,58.0,
85197,ESS7e02_3,54.0,
85198,ESS7e02_3,52.0,
85199,ESS7e02_3,65.0,
85200,ESS7e02_3,60.0,
85201,ESS7e02_3,,
85202,ESS7e02_3,32.0,
85203,ESS7e02_3,43.0,
85204,ESS7e02_3,74.0,
85205,ESS7e02_3,85.0,
85206,ESS7e02_3,40.0,
85207,ESS7e02_3,62.0,
85208,ESS7e02_3,28.0,
85209,ESS7e02_3,41.0,
85210,ESS7e02_3,38.0,
85211,ESS7e02_3,42.0,
85212,ESS7e02_3,52.0,
85213,ESS7e02_3,44.0,
85214,ESS7e02_3,30.0,
85215,ESS7e02_3,89.0,
85216,ESS7e02_3,56.0,
85217,ESS7e02_3,73.0,
85218,ESS7e02_3,37.0,
85219,ESS7e02_3,38.0,
85220,ESS7e02_3,74.0,
85221,ESS7e02_3,56.0,
85222,ESS7e02_3,79.0,
85223,ESS7e02_3,51.0,
85224,ESS7e02_3,61.0,
85225,ESS7e02_3,32.0,
85226,ESS7e02_3,39.0,
85227,ESS7e02_3,,
85228,ESS7e02_3,50.0,
85229,ESS7e02_3,49.0,
85230,ESS7e02_3,34.0,
85231,ESS7e02_3,33.0,
85232,ESS7e02_3,52.0,
85233,ESS7e02_3,53.0,
85234,ESS7e02_3,54.0,
85235,ESS7e02_3,45.0,
85236,ESS7e02_3,53.0,
85237,ESS7e02_3,45.0,
85238,ESS7e02_3,36.0,
85239,ESS7e02_3,42.0,
85240,ESS7e02_3,64.0,
85241,ESS7e02_3,56.0,
85242,ESS7e02_3,46.0,
85243,ESS7e02_3,28.0,
85244,ESS7e02_3,56.0,
85245,ESS7e02_3,87.0,
85246,ESS7e02_3,62.0,
85247,ESS7e02_3,46.0,
85248,ESS7e02_3,25.0,
85249,ESS7e02_3,44.0,
85250,ESS7e02_3,43.0,
85251,ESS7e02_3,47.0,
85252,ESS7e02_3,51.0,
85253,ESS7e02_3,53.0,
85254,ESS7e02_3,102.0,
85255,ESS7e02_3,41.0,
85256,ESS7e02_3,30.0,
85257,ESS7e02_3,61.0,
85258,ESS7e02_3,45.0,
85259,ESS7e02_3,68.0,
85260,ESS7e02_3,62.0,
85261,ESS7e02_3,42.0,
85262,ESS7e02_3,44.0,
85263,ESS7e02_3,70.0,
85264,ESS7e02_3,42.0,
85265,ESS7e02_3,53.0,
85266,ESS7e02_3,58.0,
85267,ESS7e02_3,44.0,
85268,ESS7e02_3,45.0,
85269,ESS7e02_3,62.0,
85270,ESS7e02_3,51.0,
85271,ESS7e02_3,63.0,
85272,ESS7e02_3,66.0,
85273,ESS7e02_3,39.0,
85274,ESS7e02_3,38.0,
85275,ESS7e02_3,55.0,
85276,ESS7e02_3,44.0,
85277,ESS7e02_3,43.0,
85278,ESS7e02_3,32.0,
85279,ESS7e02_3,44.0,
85280,ESS7e02_3,46.0,
85281,ESS7e02_3,42.0,
85282,ESS7e02_3,60.0,
85283,ESS7e02_3,39.0,
85284,ESS7e02_3,31.0,
85285,ESS7e02_3,75.0,
85286,ESS7e02_3,29.0,
85287,ESS7e02_3,45.0,
85288,ESS7e02_3,30.0,
85289,ESS7e02_3,54.0,
85290,ESS7e02_3,68.0,
85291,ESS7e02_3,38.0,
85292,ESS7e02_3,45.0,
85293,ESS7e02_3,47.0,
85294,ESS7e02_3,43.0,
85295,ESS7e02_3,51.0,
85296,ESS7e02_3,64.0,
85297,ESS7e02_3,54.0,
85298,ESS7e02_3,51.0,
85299,ESS7e02_3,61.0,
85300,ESS7e02_3,29.0,
85301,ESS7e02_3,,
85302,ESS7e02_3,70.0,
85303,ESS7e02_3,62.0,
85304,ESS7e02_3,55.0,
85305,ESS7e02_3,40.0,
85306,ESS7e02_3,52.0,
85307,ESS7e02_3,56.0,
85308,ESS7e02_3,91.0,
85309,ESS7e02_3,56.0,
85310,ESS7e02_3,,
85311,ESS7e02_3,40.0,
85312,ESS7e02_3,43.0,
85313,ESS7e02_3,32.0,
85314,ESS7e02_3,47.0,
85315,ESS7e02_3,43.0,
85316,ESS7e02_3,73.0,
85317,ESS7e02_3,48.0,
85318,ESS7e02_3,45.0,
85319,ESS7e02_3,80.0,
85320,ESS7e02_3,63.0,
85321,ESS7e02_3,46.0,
85322,ESS7e02_3,57.0,
85323,ESS7e02_3,51.0,
85324,ESS7e02_3,38.0,
85325,ESS7e02_3,57.0,
85326,ESS7e02_3,44.0,
85327,ESS7e02_3,38.0,
85328,ESS7e02_3,52.0,
85329,ESS7e02_3,32.0,
85330,ESS7e02_3,73.0,
85331,ESS7e02_3,54.0,
85332,ESS7e02_3,69.0,
85333,ESS7e02_3,35.0,
85334,ESS7e02_3,59.0,
85335,ESS7e02_3,41.0,
85336,ESS7e02_3,49.0,
85337,ESS7e02_3,51.0,
85338,ESS7e02_3,35.0,
85339,ESS7e02_3,31.0,
85340,ESS7e02_3,33.0,
85341,ESS7e02_3,37.0,
85342,ESS7e02_3,42.0,
85343,ESS7e02_3,47.0,
85344,ESS7e02_3,,
85345,ESS7e02_3,53.0,
85346,ESS7e02_3,60.0,
85347,ESS7e02_3,51.0,
85348,ESS7e02_3,41.0,
85349,ESS7e02_3,69.0,
85350,ESS7e02_3,39.0,
85351,ESS7e02_3,52.0,
85352,ESS7e02_3,57.0,
85353,ESS7e02_3,53.0,
85354,ESS7e02_3,43.0,
85355,ESS7e02_3,39.0,
85356,ESS7e02_3,38.0,
85357,ESS7e02_3,66.0,
85358,ESS7e02_3,35.0,
85359,ESS7e02_3,30.0,
85360,ESS7e02_3,46.0,
85361,ESS7e02_3,36.0,
85362,ESS7e02_3,57.0,
85363,ESS7e02_3,42.0,
85364,ESS7e02_3,34.0,
85365,ESS7e02_3,27.0,
85366,ESS7e02_3,115.0,
85367,ESS7e02_3,74.0,
85368,ESS7e02_3,41.0,
85369,ESS7e02_3,124.0,
85370,ESS7e02_3,49.0,
85371,ESS7e02_3,64.0,
85372,ESS7e02_3,52.0,
85373,ESS7e02_3,52.0,
85374,ESS7e02_3,44.0,
85375,ESS7e02_3,40.0,
85376,ESS7e02_3,78.0,
85377,ESS7e02_3,58.0,
85378,ESS7e02_3,46.0,
85379,ESS7e02_3,39.0,
85380,ESS7e02_3,50.0,
85381,ESS7e02_3,43.0,
85382,ESS7e02_3,51.0,
85383,ESS7e02_3,57.0,
85384,ESS7e02_3,35.0,
85385,ESS7e02_3,33.0,
85386,ESS7e02_3,63.0,
85387,ESS7e02_3,46.0,
85388,ESS7e02_3,57.0,
85389,ESS7e02_3,44.0,
85390,ESS7e02_3,61.0,
85391,ESS7e02_3,40.0,
85392,ESS7e02_3,54.0,
85393,ESS7e02_3,62.0,
85394,ESS7e02_3,34.0,
85395,ESS7e02_3,69.0,
85396,ESS7e02_3,38.0,
85397,ESS7e02_3,36.0,
85398,ESS7e02_3,38.0,
85399,ESS7e02_3,57.0,
85400,ESS7e02_3,64.0,
85401,ESS7e02_3,28.0,
85402,ESS7e02_3,43.0,
85403,ESS7e02_3,48.0,
85404,ESS7e02_3,37.0,
85405,ESS7e02_3,50.0,
85406,ESS7e02_3,47.0,
85407,ESS7e02_3,61.0,
85408,ESS7e02_3,55.0,
85409,ESS7e02_3,46.0,
85410,ESS7e02_3,48.0,
85411,ESS7e02_3,59.0,
85412,ESS7e02_3,38.0,
85413,ESS7e02_3,44.0,
85414,ESS7e02_3,53.0,
85415,ESS7e02_3,59.0,
85416,ESS7e02_3,38.0,
85417,ESS7e02_3,51.0,
85418,ESS7e02_3,50.0,
85419,ESS7e02_3,,
85420,ESS7e02_3,37.0,
85421,ESS7e02_3,44.0,
85422,ESS7e02_3,68.0,
85423,ESS7e02_3,32.0,
85424,ESS7e02_3,65.0,
85425,ESS7e02_3,82.0,
85426,ESS7e02_3,44.0,
85427,ESS7e02_3,85.0,
85428,ESS7e02_3,60.0,
85429,ESS7e02_3,86.0,
85430,ESS7e02_3,48.0,
85431,ESS7e02_3,33.0,
85432,ESS7e02_3,66.0,
85433,ESS7e02_3,61.0,
85434,ESS7e02_3,,
85435,ESS7e02_3,55.0,
85436,ESS7e02_3,488.0,
85437,ESS7e02_3,47.0,
85438,ESS7e02_3,32.0,
85439,ESS7e02_3,35.0,
85440,ESS7e02_3,35.0,
85441,ESS7e02_3,51.0,
85442,ESS7e02_3,51.0,
85443,ESS7e02_3,43.0,
85444,ESS7e02_3,33.0,
85445,ESS7e02_3,62.0,
85446,ESS7e02_3,51.0,
85447,ESS7e02_3,42.0,
85448,ESS7e02_3,77.0,
85449,ESS7e02_3,59.0,
85450,ESS7e02_3,52.0,
85451,ESS7e02_3,41.0,
85452,ESS7e02_3,46.0,
85453,ESS7e02_3,49.0,
85454,ESS7e02_3,32.0,
85455,ESS7e02_3,70.0,
85456,ESS7e02_3,45.0,
85457,ESS7e02_3,69.0,
85458,ESS7e02_3,37.0,
85459,ESS7e02_3,31.0,
85460,ESS7e02_3,44.0,
85461,ESS7e02_3,42.0,
85462,ESS7e02_3,44.0,
85463,ESS7e02_3,31.0,
85464,ESS7e02_3,40.0,
85465,ESS7e02_3,29.0,
85466,ESS7e02_3,65.0,
85467,ESS7e02_3,48.0,
85468,ESS7e02_3,61.0,
85469,ESS7e02_3,30.0,
85470,ESS7e02_3,35.0,
85471,ESS7e02_3,37.0,
85472,ESS7e02_3,24.0,
85473,ESS7e02_3,53.0,
85474,ESS7e02_3,51.0,
85475,ESS7e02_3,71.0,
85476,ESS7e02_3,86.0,
85477,ESS7e02_3,60.0,
85478,ESS7e02_3,50.0,
85479,ESS7e02_3,48.0,
85480,ESS7e02_3,36.0,
85481,ESS7e02_3,64.0,
85482,ESS7e02_3,93.0,
85483,ESS7e02_3,63.0,
85484,ESS7e02_3,47.0,
85485,ESS7e02_3,58.0,
85486,ESS7e02_3,41.0,
85487,ESS7e02_3,56.0,
85488,ESS7e02_3,58.0,
85489,ESS7e02_3,37.0,
85490,ESS7e02_3,57.0,
85491,ESS7e02_3,38.0,
85492,ESS7e02_3,63.0,
85493,ESS7e02_3,46.0,
85494,ESS7e02_3,39.0,
85495,ESS7e02_3,56.0,
85496,ESS7e02_3,41.0,
85497,ESS7e02_3,60.0,
85498,ESS7e02_3,20.0,
85499,ESS7e02_3,65.0,
85500,ESS7e02_3,56.0,
85501,ESS7e02_3,37.0,
85502,ESS7e02_3,40.0,
85503,ESS7e02_3,64.0,
85504,ESS7e02_3,,
85505,ESS7e02_3,39.0,
85506,ESS7e02_3,44.0,
85507,ESS7e02_3,37.0,
85508,ESS7e02_3,36.0,
85509,ESS7e02_3,93.0,
85510,ESS7e02_3,67.0,
85511,ESS7e02_3,48.0,
85512,ESS7e02_3,45.0,
85513,ESS7e02_3,64.0,
85514,ESS7e02_3,53.0,
85515,ESS7e02_3,36.0,
85516,ESS7e02_3,41.0,
85517,ESS7e02_3,56.0,
85518,ESS7e02_3,75.0,
85519,ESS7e02_3,45.0,
85520,ESS7e02_3,63.0,
85521,ESS7e02_3,39.0,
85522,ESS7e02_3,30.0,
85523,ESS7e02_3,44.0,
85524,ESS7e02_3,53.0,
85525,ESS7e02_3,60.0,
85526,ESS7e02_3,47.0,
85527,ESS7e02_3,38.0,
85528,ESS7e02_3,36.0,
85529,ESS7e02_3,0.0,
85530,ESS7e02_3,47.0,
85531,ESS7e02_3,76.0,
85532,ESS7e02_3,45.0,
85533,ESS7e02_3,49.0,
85534,ESS7e02_3,41.0,
85535,ESS7e02_3,71.0,
85536,ESS7e02_3,43.0,
85537,ESS7e02_3,64.0,
85538,ESS7e02_3,52.0,
85539,ESS7e02_3,49.0,
85540,ESS7e02_3,47.0,
85541,ESS7e02_3,116.0,
85542,ESS7e02_3,46.0,
85543,ESS7e02_3,52.0,
85544,ESS7e02_3,41.0,
85545,ESS7e02_3,47.0,
85546,ESS7e02_3,37.0,
85547,ESS7e02_3,50.0,
85548,ESS7e02_3,53.0,
85549,ESS7e02_3,51.0,
85550,ESS7e02_3,,
85551,ESS7e02_3,62.0,
85552,ESS7e02_3,55.0,
85553,ESS7e02_3,39.0,
85554,ESS7e02_3,52.0,
85555,ESS7e02_3,44.0,
85556,ESS7e02_3,61.0,
85557,ESS7e02_3,47.0,
85558,ESS7e02_3,59.0,
85559,ESS7e02_3,61.0,
85560,ESS7e02_3,51.0,
85561,ESS7e02_3,63.0,
85562,ESS7e02_3,41.0,
85563,ESS7e02_3,45.0,
85564,ESS7e02_3,53.0,
85565,ESS7e02_3,40.0,
85566,ESS7e02_3,61.0,
85567,ESS7e02_3,73.0,
85568,ESS7e02_3,47.0,
85569,ESS7e02_3,75.0,
85570,ESS7e02_3,52.0,
85571,ESS7e02_3,39.0,
85572,ESS7e02_3,43.0,
85573,ESS7e02_3,39.0,
85574,ESS7e02_3,50.0,
85575,ESS7e02_3,47.0,
85576,ESS7e02_3,29.0,
85577,ESS7e02_3,34.0,
85578,ESS7e02_3,70.0,
85579,ESS7e02_3,61.0,
85580,ESS7e02_3,52.0,
85581,ESS7e02_3,35.0,
85582,ESS7e02_3,51.0,
85583,ESS7e02_3,39.0,
85584,ESS7e02_3,46.0,
85585,ESS7e02_3,44.0,
85586,ESS7e02_3,77.0,
85587,ESS7e02_3,41.0,
85588,ESS7e02_3,39.0,
85589,ESS7e02_3,84.0,
85590,ESS7e02_3,36.0,
85591,ESS7e02_3,56.0,
85592,ESS7e02_3,29.0,
85593,ESS7e02_3,84.0,
85594,ESS7e02_3,48.0,
85595,ESS7e02_3,43.0,
85596,ESS7e02_3,34.0,
85597,ESS7e02_3,44.0,
85598,ESS7e02_3,35.0,
85599,ESS7e02_3,57.0,
85600,ESS7e02_3,62.0,
85601,ESS7e02_3,50.0,
85602,ESS7e02_3,36.0,
85603,ESS7e02_3,35.0,
85604,ESS7e02_3,57.0,
85605,ESS7e02_3,53.0,
85606,ESS7e02_3,46.0,
85607,ESS7e02_3,27.0,
85608,ESS7e02_3,50.0,
85609,ESS7e02_3,46.0,
85610,ESS7e02_3,45.0,
85611,ESS7e02_3,34.0,
85612,ESS7e02_3,51.0,
85613,ESS7e02_3,60.0,
85614,ESS7e02_3,43.0,
85615,ESS7e02_3,34.0,
85616,ESS7e02_3,47.0,
85617,ESS7e02_3,37.0,
85618,ESS7e02_3,40.0,
85619,ESS7e02_3,39.0,
85620,ESS7e02_3,53.0,
85621,ESS7e02_3,51.0,
85622,ESS7e02_3,47.0,
85623,ESS7e02_3,64.0,
85624,ESS7e02_3,62.0,
85625,ESS7e02_3,39.0,
85626,ESS7e02_3,36.0,
85627,ESS7e02_3,47.0,
85628,ESS7e02_3,29.0,
85629,ESS7e02_3,37.0,
85630,ESS7e02_3,44.0,
85631,ESS7e02_3,65.0,
85632,ESS7e02_3,70.0,
85633,ESS7e02_3,36.0,
85634,ESS7e02_3,45.0,
85635,ESS7e02_3,39.0,
85636,ESS7e02_3,51.0,
85637,ESS7e02_3,34.0,
85638,ESS7e02_3,46.0,
85639,ESS7e02_3,50.0,
85640,ESS7e02_3,72.0,
85641,ESS7e02_3,44.0,
85642,ESS7e02_3,36.0,
85643,ESS7e02_3,35.0,
85644,ESS7e02_3,64.0,
85645,ESS7e02_3,58.0,
85646,ESS7e02_3,46.0,
85647,ESS7e02_3,33.0,
85648,ESS7e02_3,91.0,
85649,ESS7e02_3,87.0,
85650,ESS7e02_3,66.0,
85651,ESS7e02_3,42.0,
85652,ESS7e02_3,51.0,
85653,ESS7e02_3,37.0,
85654,ESS7e02_3,48.0,
85655,ESS7e02_3,,
85656,ESS7e02_3,59.0,
85657,ESS7e02_3,68.0,
85658,ESS7e02_3,66.0,
85659,ESS7e02_3,55.0,
85660,ESS7e02_3,29.0,
85661,ESS7e02_3,71.0,
85662,ESS7e02_3,35.0,
85663,ESS7e02_3,,
85664,ESS7e02_3,,
85665,ESS7e02_3,81.0,
85666,ESS7e02_3,51.0,
85667,ESS7e02_3,30.0,
85668,ESS7e02_3,47.0,
85669,ESS7e02_3,61.0,
85670,ESS7e02_3,76.0,
85671,ESS7e02_3,36.0,
85672,ESS7e02_3,33.0,
85673,ESS7e02_3,36.0,
85674,ESS7e02_3,58.0,
85675,ESS7e02_3,48.0,
85676,ESS7e02_3,59.0,
85677,ESS7e02_3,31.0,
85678,ESS7e02_3,38.0,
85679,ESS7e02_3,51.0,
85680,ESS7e02_3,38.0,
85681,ESS7e02_3,43.0,
85682,ESS7e02_3,69.0,
85683,ESS7e02_3,50.0,
85684,ESS7e02_3,51.0,
85685,ESS7e02_3,56.0,
85686,ESS7e02_3,90.0,
85687,ESS7e02_3,41.0,
85688,ESS7e02_3,49.0,
85689,ESS7e02_3,55.0,
85690,ESS7e02_3,60.0,
85691,ESS7e02_3,49.0,
85692,ESS7e02_3,32.0,
85693,ESS7e02_3,36.0,
85694,ESS7e02_3,31.0,
85695,ESS7e02_3,60.0,
85696,ESS7e02_3,33.0,
85697,ESS7e02_3,56.0,
85698,ESS7e02_3,40.0,
85699,ESS7e02_3,32.0,
85700,ESS7e02_3,43.0,
85701,ESS7e02_3,52.0,
85702,ESS7e02_3,40.0,
85703,ESS7e02_3,66.0,
85704,ESS7e02_3,83.0,
85705,ESS7e02_3,52.0,
85706,ESS7e02_3,46.0,
85707,ESS7e02_3,32.0,
85708,ESS7e02_3,40.0,
85709,ESS7e02_3,,
85710,ESS7e02_3,,
85711,ESS7e02_3,44.0,
85712,ESS7e02_3,49.0,
85713,ESS7e02_3,44.0,
85714,ESS7e02_3,57.0,
85715,ESS7e02_3,,
85716,ESS7e02_3,43.0,
85717,ESS7e02_3,51.0,
85718,ESS7e02_3,45.0,
85719,ESS7e02_3,36.0,
85720,ESS7e02_3,43.0,
85721,ESS7e02_3,57.0,
85722,ESS7e02_3,38.0,
85723,ESS7e02_3,45.0,
85724,ESS7e02_3,45.0,
85725,ESS7e02_3,38.0,
85726,ESS7e02_3,54.0,
85727,ESS7e02_3,62.0,
85728,ESS7e02_3,48.0,
85729,ESS7e02_3,43.0,
85730,ESS7e02_3,31.0,
85731,ESS7e02_3,50.0,
85732,ESS7e02_3,39.0,
85733,ESS7e02_3,46.0,
85734,ESS7e02_3,39.0,
85735,ESS7e02_3,40.0,
85736,ESS7e02_3,50.0,
85737,ESS7e02_3,43.0,
85738,ESS7e02_3,40.0,
85739,ESS7e02_3,51.0,
85740,ESS7e02_3,40.0,
85741,ESS7e02_3,43.0,
85742,ESS7e02_3,42.0,
85743,ESS7e02_3,22.0,
85744,ESS7e02_3,44.0,
85745,ESS7e02_3,56.0,
85746,ESS7e02_3,60.0,
85747,ESS7e02_3,35.0,
85748,ESS7e02_3,48.0,
