respondent_id,trust_scientists,value_new_experiences,value_new_experiences_a,value_help_others,value_help_others_a
68127,,4.0,,2.0,
68128,,1.0,,4.0,
68129,,1.0,,1.0,
68130,,3.0,,2.0,
68131,,2.0,,3.0,
68132,,2.0,,2.0,
68133,,1.0,,2.0,
68134,,2.0,,2.0,
68135,,5.0,,3.0,
68136,,2.0,,2.0,
68137,,1.0,,1.0,
68138,,4.0,,2.0,
68139,,1.0,,2.0,
68140,,2.0,,2.0,
68141,,4.0,,2.0,
68142,,1.0,,1.0,
68143,,1.0,,1.0,
68144,,4.0,,1.0,
68145,,5.0,,2.0,
68146,,4.0,,1.0,
68147,,1.0,,1.0,
68148,,2.0,,2.0,
68149,,2.0,,1.0,
68150,,3.0,,1.0,
68151,,3.0,,2.0,
68152,,4.0,,1.0,
68153,,7.0,,1.0,
68154,,5.0,,2.0,
68155,,2.0,,1.0,
68156,,3.0,,2.0,
68157,,3.0,,1.0,
68158,,1.0,,1.0,
68159,,2.0,,1.0,
68160,,3.0,,2.0,
68161,,5.0,,2.0,
68162,,2.0,,1.0,
68163,,1.0,,1.0,
68164,,4.0,,3.0,
68165,,1.0,,3.0,
68166,,4.0,,1.0,
68167,,4.0,,1.0,
68168,,1.0,,2.0,
68169,,4.0,,1.0,
68170,,1.0,,1.0,
68171,,3.0,,1.0,
68172,,1.0,,1.0,
68173,,2.0,,4.0,
68174,,3.0,,3.0,
68175,,3.0,,1.0,
68176,,6.0,,2.0,
68177,,3.0,,2.0,
68178,,2.0,,2.0,
68179,,1.0,,1.0,
68180,,3.0,,1.0,
68181,,2.0,,1.0,
68182,,5.0,,2.0,
68183,,3.0,,2.0,
68184,,2.0,,2.0,
68185,,2.0,,2.0,
68186,,6.0,,5.0,
68187,,3.0,,1.0,
68188,,5.0,,1.0,
68189,,2.0,,1.0,
68190,,2.0,,2.0,
68191,,4.0,,1.0,
68192,,2.0,,3.0,
68193,,3.0,,2.0,
68194,,2.0,,1.0,
68195,,2.0,,1.0,
68196,,5.0,,2.0,
68197,,2.0,,2.0,
68198,,5.0,,2.0,
68199,,2.0,,2.0,
68200,,2.0,,5.0,
68201,,1.0,,2.0,
68202,,3.0,,2.0,
68203,,5.0,,1.0,
68204,,5.0,,2.0,
68205,,5.0,,1.0,
68206,,2.0,,3.0,
68207,,2.0,,2.0,
68208,,2.0,,1.0,
68209,,1.0,,1.0,
68210,,2.0,,2.0,
68211,,4.0,,2.0,
68212,,4.0,,1.0,
68213,,3.0,,2.0,
68214,,4.0,,4.0,
68215,,5.0,,1.0,
68216,,1.0,,1.0,
68217,,1.0,,1.0,
68218,,2.0,,1.0,
68219,,4.0,,1.0,
68220,,2.0,,1.0,
68221,,6.0,,1.0,
68222,,2.0,,2.0,
68223,,3.0,,2.0,
68224,,2.0,,1.0,
68225,,4.0,,2.0,
68226,,4.0,,2.0,
68227,,4.0,,3.0,
68228,,2.0,,2.0,
68229,,4.0,,3.0,
68230,,2.0,,2.0,
68231,,4.0,,3.0,
68232,,5.0,,1.0,
68233,,1.0,,1.0,
68234,,4.0,,2.0,
68235,,4.0,,2.0,
68236,,2.0,,1.0,
68237,,6.0,,5.0,
68238,,3.0,,1.0,
68239,,2.0,,3.0,
68240,,2.0,,2.0,
68241,,2.0,,1.0,
68242,,2.0,,1.0,
68243,,7.0,,7.0,
68244,,4.0,,2.0,
68245,,4.0,,2.0,
68246,,2.0,,1.0,
68247,,2.0,,1.0,
68248,,2.0,,2.0,
68249,,2.0,,1.0,
68250,,5.0,,1.0,
68251,,1.0,,1.0,
68252,,2.0,,2.0,
68253,,3.0,,2.0,
68254,,4.0,,2.0,
68255,,3.0,,2.0,
68256,,3.0,,2.0,
68257,,4.0,,1.0,
68258,,4.0,,1.0,
68259,,2.0,,2.0,
68260,,3.0,,3.0,
68261,,4.0,,2.0,
68262,,3.0,,3.0,
68263,,7.0,,1.0,
68264,,2.0,,1.0,
68265,,5.0,,1.0,
68266,,5.0,,1.0,
68267,,3.0,,2.0,
68268,,1.0,,1.0,
68269,,1.0,,1.0,
68270,,5.0,,2.0,
68271,,1.0,,1.0,
68272,,1.0,,1.0,
68273,,3.0,,2.0,
68274,,5.0,,3.0,
68275,,4.0,,2.0,
68276,,4.0,,1.0,
68277,,3.0,,1.0,
68278,,2.0,,3.0,
68279,,2.0,,2.0,
68280,,1.0,,1.0,
68281,,1.0,,1.0,
68282,,1.0,,1.0,
68283,,2.0,,1.0,
68284,,6.0,,3.0,
68285,,2.0,,2.0,
68286,,5.0,,1.0,
68287,,2.0,,3.0,
68288,,5.0,,2.0,
68289,,1.0,,2.0,
68290,,2.0,,2.0,
68291,,3.0,,2.0,
68292,,2.0,,1.0,
68293,,1.0,,1.0,
68294,,1.0,,2.0,
68295,,2.0,,2.0,
68296,,4.0,,2.0,
68297,,6.0,,3.0,
68298,,3.0,,2.0,
68299,,5.0,,2.0,
68300,,1.0,,1.0,
68301,,5.0,,2.0,
68302,,5.0,,1.0,
68303,,2.0,,2.0,
68304,,2.0,,2.0,
68305,,2.0,,1.0,
68306,,2.0,,1.0,
68307,,1.0,,1.0,
68308,,2.0,,2.0,
68309,,2.0,,3.0,
68310,,5.0,,1.0,
68311,,2.0,,1.0,
68312,,1.0,,2.0,
68313,,5.0,,2.0,
68314,,5.0,,1.0,
68315,,3.0,,1.0,
68316,,6.0,,3.0,
68317,,5.0,,2.0,
68318,,1.0,,2.0,
68319,,6.0,,2.0,
68320,,4.0,,2.0,
68321,,5.0,,2.0,
68322,,2.0,,1.0,
68323,,4.0,,2.0,
68324,,2.0,,2.0,
68325,,4.0,,1.0,
68326,,2.0,,5.0,
68327,,2.0,,1.0,
68328,,3.0,,2.0,
68329,,1.0,,2.0,
68330,,3.0,,1.0,
68331,,2.0,,1.0,
68332,,5.0,,2.0,
68333,,5.0,,3.0,
68334,,1.0,,1.0,
68335,,1.0,,1.0,
68336,,4.0,,2.0,
68337,,5.0,,1.0,
68338,,5.0,,2.0,
68339,,1.0,,1.0,
68340,,1.0,,1.0,
68341,,6.0,,2.0,
68342,,2.0,,1.0,
68343,,4.0,,2.0,
68344,,3.0,,2.0,
68345,,2.0,,2.0,
68346,,4.0,,2.0,
68347,,4.0,,1.0,
68348,,1.0,,3.0,
68349,,5.0,,2.0,
68350,,3.0,,1.0,
68351,,1.0,,2.0,
68352,,1.0,,2.0,
68353,,6.0,,1.0,
68354,,3.0,,3.0,
68355,,4.0,,2.0,
68356,,1.0,,1.0,
68357,,4.0,,2.0,
68358,,5.0,,2.0,
68359,,5.0,,1.0,
68360,,3.0,,2.0,
68361,,1.0,,2.0,
68362,,1.0,,1.0,
68363,,1.0,,1.0,
68364,,2.0,,2.0,
68365,,2.0,,1.0,
68366,,2.0,,1.0,
68367,,3.0,,2.0,
68368,,1.0,,2.0,
68369,,1.0,,1.0,
68370,,6.0,,1.0,
68371,,1.0,,2.0,
68372,,3.0,,1.0,
68373,,5.0,,2.0,
68374,,4.0,,1.0,
68375,,4.0,,2.0,
68376,,3.0,,2.0,
68377,,5.0,,1.0,
68378,,3.0,,3.0,
68379,,2.0,,1.0,
68380,,6.0,,2.0,
68381,,3.0,,2.0,
68382,,5.0,,2.0,
68383,,3.0,,2.0,
68384,,4.0,,2.0,
68385,,5.0,,3.0,
68386,,5.0,,1.0,
68387,,5.0,,2.0,
68388,,5.0,,3.0,
68389,,1.0,,3.0,
68390,,2.0,,2.0,
68391,,4.0,,2.0,
68392,,1.0,,2.0,
68393,,2.0,,1.0,
68394,,3.0,,1.0,
68395,,1.0,,2.0,
68396,,4.0,,1.0,
68397,,1.0,,1.0,
68398,,2.0,,1.0,
68399,,2.0,,1.0,
68400,,2.0,,1.0,
68401,,2.0,,2.0,
68402,,1.0,,2.0,
68403,,1.0,,1.0,
68404,,3.0,,1.0,
68405,,3.0,,1.0,
68406,,1.0,,2.0,
68407,,3.0,,2.0,
68408,,1.0,,1.0,
68409,,3.0,,3.0,
68410,,3.0,,4.0,
68411,,2.0,,1.0,
68412,,3.0,,1.0,
68413,,4.0,,1.0,
68414,,2.0,,1.0,
68415,,2.0,,2.0,
68416,,3.0,,2.0,
68417,,2.0,,1.0,
68418,,5.0,,2.0,
68419,,5.0,,2.0,
68420,,4.0,,2.0,
68421,,2.0,,2.0,
68422,,2.0,,2.0,
68423,,4.0,,1.0,
68424,,4.0,,2.0,
68425,,3.0,,2.0,
68426,,4.0,,1.0,
68427,,1.0,,2.0,
68428,,2.0,,2.0,
68429,,4.0,,2.0,
68430,,5.0,,2.0,
68431,,2.0,,2.0,
68432,,4.0,,2.0,
68433,,5.0,,1.0,
68434,,1.0,,1.0,
68435,,1.0,,2.0,
68436,,1.0,,1.0,
68437,,2.0,,1.0,
68438,,2.0,,2.0,
68439,,4.0,,1.0,
68440,,3.0,,1.0,
68441,,2.0,,2.0,
68442,,2.0,,1.0,
68443,,1.0,,2.0,
68444,,3.0,,1.0,
68445,,4.0,,1.0,
68446,,5.0,,2.0,
68447,,4.0,,2.0,
68448,,2.0,,1.0,
68449,,4.0,,1.0,
68450,,5.0,,1.0,
68451,,1.0,,1.0,
68452,,4.0,,3.0,
68453,,3.0,,2.0,
68454,,4.0,,1.0,
68455,,2.0,,2.0,
68456,,3.0,,1.0,
68457,,2.0,,1.0,
68458,,2.0,,3.0,
68459,,3.0,,3.0,
68460,,5.0,,2.0,
68461,,2.0,,1.0,
68462,,4.0,,2.0,
68463,,2.0,,1.0,
68464,,2.0,,2.0,
68465,,1.0,,1.0,
68466,,5.0,,2.0,
68467,,2.0,,1.0,
68468,,4.0,,2.0,
68469,,1.0,,1.0,
68470,,1.0,,3.0,
68471,,2.0,,1.0,
68472,,3.0,,2.0,
68473,,6.0,,1.0,
68474,,8.0,,8.0,
68475,,1.0,,1.0,
68476,,1.0,,1.0,
68477,,1.0,,1.0,
68478,,4.0,,2.0,
68479,,1.0,,1.0,
68480,,5.0,,2.0,
68481,,3.0,,1.0,
68482,,3.0,,1.0,
68483,,7.0,,2.0,
68484,,3.0,,2.0,
68485,,2.0,,2.0,
68486,,5.0,,1.0,
68487,,3.0,,2.0,
68488,,5.0,,5.0,
68489,,1.0,,2.0,
68490,,1.0,,2.0,
68491,,2.0,,2.0,
68492,,4.0,,1.0,
68493,,1.0,,1.0,
68494,,2.0,,1.0,
68495,,4.0,,2.0,
68496,,4.0,,2.0,
68497,,6.0,,2.0,
68498,,3.0,,2.0,
68499,,1.0,,1.0,
68500,,3.0,,2.0,
68501,,5.0,,2.0,
68502,,2.0,,1.0,
68503,,5.0,,1.0,
68504,,2.0,,1.0,
68505,,3.0,,2.0,
68506,,3.0,,3.0,
68507,,4.0,,1.0,
68508,,3.0,,1.0,
68509,,5.0,,3.0,
68510,,2.0,,1.0,
68511,,3.0,,1.0,
68512,,2.0,,2.0,
68513,,3.0,,1.0,
68514,,3.0,,2.0,
68515,,2.0,,1.0,
68516,,5.0,,2.0,
68517,,5.0,,1.0,
68518,,3.0,,2.0,
68519,,4.0,,2.0,
68520,,1.0,,1.0,
68521,,3.0,,2.0,
68522,,4.0,,4.0,
68523,,3.0,,2.0,
68524,,1.0,,1.0,
68525,,5.0,,1.0,
68526,,2.0,,2.0,
68527,,3.0,,2.0,
68528,,2.0,,1.0,
68529,,2.0,,2.0,
68530,,4.0,,1.0,
68531,,1.0,,2.0,
68532,,2.0,,3.0,
68533,,4.0,,1.0,
68534,,2.0,,1.0,
68535,,2.0,,2.0,
68536,,1.0,,2.0,
68537,,3.0,,1.0,
68538,,1.0,,2.0,
68539,,4.0,,2.0,
68540,,5.0,,2.0,
68541,,2.0,,2.0,
68542,,1.0,,1.0,
68543,,6.0,,1.0,
68544,,1.0,,1.0,
68545,,3.0,,2.0,
68546,,1.0,,3.0,
68547,,1.0,,1.0,
68548,,1.0,,1.0,
68549,,1.0,,1.0,
68550,,4.0,,1.0,
68551,,1.0,,1.0,
68552,,4.0,,2.0,
68553,,1.0,,1.0,
68554,,3.0,,3.0,
68555,,1.0,,1.0,
68556,,5.0,,3.0,
68557,,5.0,,1.0,
68558,,3.0,,1.0,
68559,,3.0,,3.0,
68560,,1.0,,1.0,
68561,,2.0,,1.0,
68562,,2.0,,2.0,
68563,,5.0,,2.0,
68564,,4.0,,1.0,
68565,,1.0,,2.0,
68566,,5.0,,2.0,
68567,,3.0,,1.0,
68568,,2.0,,2.0,
68569,,5.0,,2.0,
68570,,5.0,,2.0,
68571,,5.0,,2.0,
68572,,5.0,,2.0,
68573,,3.0,,1.0,
68574,,2.0,,2.0,
68575,,4.0,,3.0,
68576,,4.0,,1.0,
68577,,2.0,,2.0,
68578,,3.0,,1.0,
68579,,3.0,,2.0,
68580,,5.0,,2.0,
68581,,1.0,,1.0,
68582,,6.0,,1.0,
68583,,2.0,,1.0,
68584,,2.0,,2.0,
68585,,2.0,,1.0,
68586,,4.0,,2.0,
68587,,2.0,,1.0,
68588,,3.0,,2.0,
68589,,5.0,,3.0,
68590,,3.0,,1.0,
68591,,2.0,,2.0,
68592,,1.0,,1.0,
68593,,3.0,,2.0,
68594,,2.0,,2.0,
68595,,5.0,,2.0,
68596,,3.0,,2.0,
68597,,3.0,,2.0,
68598,,1.0,,2.0,
68599,,2.0,,2.0,
68600,,4.0,,2.0,
68601,,3.0,,2.0,
68602,,1.0,,2.0,
68603,,1.0,,1.0,
68604,,3.0,,2.0,
68605,,5.0,,2.0,
68606,,5.0,,2.0,
68607,,2.0,,2.0,
68608,,4.0,,1.0,
68609,,5.0,,1.0,
68610,,3.0,,1.0,
68611,,5.0,,1.0,
68612,,3.0,,2.0,
68613,,5.0,,2.0,
68614,,1.0,,1.0,
68615,,3.0,,1.0,
68616,,1.0,,2.0,
68617,,2.0,,1.0,
68618,,2.0,,4.0,
68619,,3.0,,2.0,
68620,,4.0,,1.0,
68621,,2.0,,1.0,
68622,,5.0,,2.0,
68623,,4.0,,1.0,
68624,,2.0,,2.0,
68625,,3.0,,1.0,
68626,,1.0,,1.0,
68627,,2.0,,2.0,
68628,,4.0,,4.0,
68629,,2.0,,1.0,
68630,,2.0,,2.0,
68631,,4.0,,1.0,
68632,,2.0,,2.0,
68633,,1.0,,1.0,
68634,,6.0,,1.0,
68635,,1.0,,1.0,
68636,,1.0,,1.0,
68637,,4.0,,1.0,
68638,,1.0,,1.0,
68639,,4.0,,2.0,
68640,,1.0,,2.0,
68641,,3.0,,2.0,
68642,,3.0,,3.0,
68643,,8.0,,1.0,
68644,,2.0,,1.0,
68645,,2.0,,1.0,
68646,,3.0,,1.0,
68647,,2.0,,2.0,
68648,,2.0,,2.0,
68649,,2.0,,2.0,
68650,,4.0,,2.0,
68651,,4.0,,2.0,
68652,,1.0,,1.0,
68653,,4.0,,1.0,
68654,,1.0,,1.0,
68655,,6.0,,2.0,
68656,,2.0,,2.0,
68657,,1.0,,4.0,
68658,,1.0,,2.0,
68659,,5.0,,2.0,
68660,,2.0,,2.0,
68661,,2.0,,2.0,
68662,,3.0,,2.0,
68663,,2.0,,2.0,
68664,,1.0,,1.0,
68665,,5.0,,2.0,
68666,,5.0,,1.0,
68667,,3.0,,2.0,
68668,,1.0,,1.0,
68669,,3.0,,2.0,
68670,,2.0,,1.0,
68671,,3.0,,3.0,
68672,,1.0,,2.0,
68673,,3.0,,3.0,
68674,,3.0,,2.0,
68675,,5.0,,2.0,
68676,,3.0,,1.0,
68677,,4.0,,4.0,
68678,,2.0,,1.0,
68679,,4.0,,2.0,
68680,,2.0,,3.0,
68681,,1.0,,1.0,
68682,,3.0,,3.0,
68683,,4.0,,2.0,
68684,,1.0,,1.0,
68685,,5.0,,1.0,
68686,,6.0,,2.0,
68687,,2.0,,2.0,
68688,,4.0,,1.0,
68689,,1.0,,2.0,
68690,,2.0,,1.0,
68691,,2.0,,2.0,
68692,,3.0,,1.0,
68693,,2.0,,1.0,
68694,,2.0,,3.0,
68695,,5.0,,2.0,
68696,,2.0,,3.0,
68697,,2.0,,1.0,
68698,,4.0,,1.0,
68699,,3.0,,2.0,
68700,,5.0,,1.0,
68701,,2.0,,3.0,
68702,,4.0,,2.0,
68703,,4.0,,3.0,
68704,,2.0,,2.0,
68705,,5.0,,2.0,
68706,,3.0,,2.0,
68707,,3.0,,2.0,
68708,,1.0,,1.0,
68709,,2.0,,1.0,
68710,,2.0,,2.0,
68711,,3.0,,2.0,
68712,,2.0,,2.0,
68713,,5.0,,2.0,
68714,,2.0,,2.0,
68715,,2.0,,2.0,
68716,,2.0,,2.0,
68717,,4.0,,6.0,
68718,,2.0,,2.0,
68719,,4.0,,2.0,
68720,,1.0,,1.0,
68721,,1.0,,1.0,
68722,,3.0,,1.0,
68723,,5.0,,1.0,
68724,,5.0,,2.0,
68725,,4.0,,3.0,
68726,,3.0,,2.0,
68727,,5.0,,2.0,
68728,,5.0,,4.0,
68729,,1.0,,1.0,
68730,,5.0,,2.0,
68731,,2.0,,2.0,
68732,,2.0,,2.0,
68733,,2.0,,1.0,
68734,,2.0,,1.0,
68735,,5.0,,1.0,
68736,,4.0,,2.0,
68737,,1.0,,2.0,
68738,,4.0,,1.0,
68739,,2.0,,2.0,
68740,,2.0,,2.0,
68741,,2.0,,1.0,
68742,,2.0,,2.0,
68743,,5.0,,2.0,
68744,,2.0,,2.0,
68745,,4.0,,2.0,
68746,,2.0,,2.0,
68747,,5.0,,1.0,
68748,,4.0,,2.0,
68749,,2.0,,2.0,
68750,,2.0,,2.0,
68751,,5.0,,1.0,
68752,,2.0,,2.0,
68753,,2.0,,2.0,
68754,,1.0,,1.0,
68755,,4.0,,1.0,
68756,,5.0,,3.0,
68757,,4.0,,2.0,
68758,,4.0,,2.0,
68759,,4.0,,3.0,
68760,,5.0,,1.0,
68761,,2.0,,2.0,
68762,,3.0,,1.0,
68763,,2.0,,1.0,
68764,,3.0,,2.0,
68765,,3.0,,2.0,
68766,,2.0,,1.0,
68767,,2.0,,2.0,
68768,,2.0,,2.0,
68769,,3.0,,1.0,
68770,,3.0,,2.0,
68771,,2.0,,1.0,
68772,,1.0,,1.0,
68773,,2.0,,3.0,
68774,,4.0,,1.0,
68775,,2.0,,2.0,
68776,,1.0,,1.0,
68777,,2.0,,3.0,
68778,,1.0,,1.0,
68779,,2.0,,4.0,
68780,,3.0,,2.0,
68781,,5.0,,2.0,
68782,,2.0,,1.0,
68783,,5.0,,2.0,
68784,,5.0,,1.0,
68785,,2.0,,2.0,
68786,,3.0,,2.0,
68787,,4.0,,2.0,
68788,,4.0,,1.0,
68789,,4.0,,1.0,
68790,,1.0,,2.0,
68791,,3.0,,2.0,
68792,,1.0,,1.0,
68793,,1.0,,2.0,
68794,,2.0,,2.0,
68795,,3.0,,1.0,
68796,,3.0,,1.0,
68797,,4.0,,1.0,
68798,,5.0,,3.0,
68799,,5.0,,2.0,
68800,,2.0,,2.0,
68801,,1.0,,1.0,
68802,,1.0,,2.0,
68803,,5.0,,2.0,
68804,,2.0,,1.0,
68805,,2.0,,5.0,
68806,,4.0,,3.0,
68807,,2.0,,1.0,
68808,,4.0,,2.0,
68809,,4.0,,4.0,
68810,,1.0,,1.0,
68811,,5.0,,4.0,
68812,,1.0,,2.0,
68813,,2.0,,1.0,
68814,,2.0,,3.0,
68815,,3.0,,1.0,
68816,,5.0,,2.0,
68817,,3.0,,1.0,
68818,,1.0,,2.0,
68819,,5.0,,2.0,
68820,,3.0,,1.0,
68821,,3.0,,2.0,
68822,,3.0,,2.0,
68823,,3.0,,3.0,
68824,,2.0,,2.0,
68825,,5.0,,1.0,
68826,,4.0,,3.0,
68827,,2.0,,1.0,
68828,,2.0,,3.0,
68829,,2.0,,1.0,
68830,,3.0,,2.0,
68831,,2.0,,2.0,
68832,,4.0,,2.0,
68833,,1.0,,1.0,
68834,,3.0,,2.0,
68835,,2.0,,2.0,
68836,,1.0,,1.0,
68837,,1.0,,2.0,
68838,,2.0,,1.0,
68839,,1.0,,1.0,
68840,,2.0,,2.0,
68841,,3.0,,1.0,
68842,,3.0,,2.0,
68843,,5.0,,2.0,
68844,,5.0,,3.0,
68845,,1.0,,1.0,
68846,,1.0,,1.0,
68847,,4.0,,2.0,
68848,,3.0,,3.0,
68849,,5.0,,5.0,
68850,,3.0,,2.0,
68851,,1.0,,1.0,
68852,,1.0,,1.0,
68853,,3.0,,2.0,
68854,,4.0,,1.0,
68855,,2.0,,1.0,
68856,,7.0,,7.0,
68857,,2.0,,2.0,
68858,,6.0,,2.0,
68859,,2.0,,2.0,
68860,,4.0,,2.0,
68861,,1.0,,1.0,
68862,,2.0,,1.0,
68863,,2.0,,3.0,
68864,,1.0,,1.0,
68865,,5.0,,3.0,
68866,,4.0,,2.0,
68867,,1.0,,1.0,
68868,,3.0,,2.0,
68869,,2.0,,1.0,
68870,,2.0,,1.0,
68871,,1.0,,2.0,
68872,,1.0,,1.0,
68873,,2.0,,1.0,
68874,,4.0,,2.0,
68875,,2.0,,3.0,
68876,,4.0,,1.0,
68877,,2.0,,3.0,
68878,,1.0,,2.0,
68879,,2.0,,1.0,
68880,,4.0,,2.0,
68881,,3.0,,3.0,
68882,,5.0,,1.0,
68883,,2.0,,2.0,
68884,,1.0,,3.0,
68885,,3.0,,1.0,
68886,,5.0,,1.0,
68887,,3.0,,2.0,
68888,,5.0,,6.0,
68889,,4.0,,1.0,
68890,,4.0,,1.0,
68891,,5.0,,1.0,
68892,,2.0,,1.0,
68893,,2.0,,8.0,
68894,,2.0,,1.0,
68895,,5.0,,1.0,
68896,,6.0,,2.0,
68897,,3.0,,3.0,
68898,,1.0,,1.0,
68899,,5.0,,3.0,
68900,,3.0,,2.0,
68901,,1.0,,1.0,
68902,,4.0,,1.0,
68903,,2.0,,2.0,
68904,,4.0,,2.0,
68905,,3.0,,2.0,
68906,,3.0,,1.0,
68907,,2.0,,2.0,
68908,,5.0,,2.0,
68909,,8.0,,2.0,
68910,,2.0,,2.0,
68911,,4.0,,3.0,
68912,,1.0,,2.0,
68913,,2.0,,1.0,
68914,,5.0,,4.0,
68915,,2.0,,2.0,
68916,,3.0,,2.0,
68917,,2.0,,2.0,
68918,,3.0,,1.0,
68919,,2.0,,2.0,
68920,,1.0,,1.0,
68921,,3.0,,1.0,
68922,,2.0,,2.0,
68923,,3.0,,2.0,
68924,,7.0,,1.0,
68925,,2.0,,2.0,
68926,,5.0,,2.0,
68927,,2.0,,1.0,
68928,,2.0,,2.0,
68929,,2.0,,2.0,
68930,,2.0,,1.0,
68931,,3.0,,2.0,
68932,,3.0,,2.0,
68933,,1.0,,1.0,
68934,,3.0,,2.0,
68935,,2.0,,1.0,
68936,,3.0,,2.0,
68937,,1.0,,1.0,
68938,,3.0,,2.0,
68939,,1.0,,2.0,
68940,,1.0,,2.0,
68941,,1.0,,2.0,
68942,,3.0,,3.0,
68943,,3.0,,2.0,
68944,,1.0,,2.0,
68945,,2.0,,3.0,
68946,,3.0,,2.0,
68947,,5.0,,2.0,
68948,,3.0,,2.0,
68949,,2.0,,1.0,
68950,,3.0,,2.0,
68951,,4.0,,2.0,
68952,,3.0,,2.0,
68953,,2.0,,2.0,
68954,,2.0,,1.0,
68955,,3.0,,1.0,
68956,,5.0,,2.0,
68957,,2.0,,2.0,
68958,,3.0,,1.0,
68959,,3.0,,2.0,
68960,,2.0,,1.0,
68961,,1.0,,1.0,
68962,,1.0,,2.0,
68963,,3.0,,1.0,
68964,,3.0,,2.0,
68965,,2.0,,2.0,
68966,,1.0,,1.0,
68967,,2.0,,1.0,
68968,,5.0,,2.0,
68969,,5.0,,1.0,
68970,,4.0,,3.0,
68971,,3.0,,1.0,
68972,,1.0,,1.0,
68973,,2.0,,2.0,
68974,,5.0,,2.0,
68975,,2.0,,2.0,
68976,,5.0,,2.0,
68977,,2.0,,2.0,
68978,,5.0,,2.0,
68979,,5.0,,1.0,
68980,,3.0,,2.0,
68981,,1.0,,2.0,
68982,,3.0,,2.0,
68983,,4.0,,2.0,
68984,,2.0,,2.0,
68985,,2.0,,1.0,
68986,,5.0,,1.0,
68987,,2.0,,3.0,
68988,,5.0,,2.0,
68989,,2.0,,2.0,
68990,,2.0,,3.0,
68991,,3.0,,2.0,
68992,,2.0,,2.0,
68993,,4.0,,2.0,
68994,,4.0,,2.0,
68995,,4.0,,1.0,
68996,,4.0,,1.0,
68997,,3.0,,2.0,
68998,,5.0,,2.0,
68999,,2.0,,2.0,
69000,,4.0,,2.0,
69001,,5.0,,2.0,
69002,,1.0,,1.0,
69003,,2.0,,1.0,
69004,,5.0,,1.0,
69005,,3.0,,1.0,
69006,,1.0,,1.0,
69007,,6.0,,1.0,
69008,,1.0,,1.0,
69009,,2.0,,2.0,
69010,,2.0,,2.0,
69011,,1.0,,2.0,
69012,,5.0,,1.0,
69013,,3.0,,3.0,
69014,,4.0,,1.0,
69015,,2.0,,1.0,
69016,,1.0,,2.0,
69017,,1.0,,1.0,
69018,,2.0,,3.0,
69019,,2.0,,1.0,
69020,,2.0,,2.0,
69021,,3.0,,1.0,
69022,,2.0,,2.0,
69023,,3.0,,2.0,
69024,,2.0,,1.0,
69025,,4.0,,2.0,
69026,,2.0,,1.0,
69027,,5.0,,1.0,
69028,,3.0,,1.0,
69029,,1.0,,1.0,
69030,,2.0,,2.0,
69031,,2.0,,1.0,
69032,,3.0,,2.0,
69033,,4.0,,1.0,
69034,,4.0,,1.0,
69035,,2.0,,2.0,
69036,,1.0,,1.0,
69037,,5.0,,2.0,
69038,,3.0,,1.0,
69039,,3.0,,2.0,
69040,,2.0,,1.0,
69041,,2.0,,1.0,
69042,,1.0,,2.0,
69043,,4.0,,2.0,
69044,,2.0,,1.0,
69045,,4.0,,2.0,
69046,,2.0,,1.0,
69047,,3.0,,1.0,
69048,,1.0,,1.0,
69049,,3.0,,2.0,
69050,,5.0,,1.0,
69051,,2.0,,1.0,
69052,,2.0,,2.0,
69053,,3.0,,2.0,
69054,,2.0,,2.0,
69055,,3.0,,2.0,
69056,,3.0,,1.0,
69057,,2.0,,2.0,
69058,,1.0,,1.0,
69059,,2.0,,3.0,
69060,,3.0,,2.0,
69061,,5.0,,1.0,
69062,,2.0,,2.0,
69063,,3.0,,2.0,
69064,,1.0,,1.0,
69065,,4.0,,2.0,
69066,,4.0,,2.0,
69067,,4.0,,1.0,
69068,,2.0,,2.0,
69069,,3.0,,2.0,
69070,,2.0,,1.0,
69071,,2.0,,2.0,
69072,,1.0,,1.0,
69073,,1.0,,1.0,
69074,,2.0,,3.0,
69075,,3.0,,1.0,
69076,,2.0,,1.0,
69077,,2.0,,2.0,
69078,,2.0,,2.0,
69079,,2.0,,1.0,
69080,,3.0,,2.0,
69081,,1.0,,1.0,
69082,,4.0,,1.0,
69083,,2.0,,2.0,
69084,,5.0,,3.0,
69085,,2.0,,2.0,
69086,,2.0,,2.0,
69087,,2.0,,2.0,
69088,,3.0,,3.0,
69089,,5.0,,2.0,
69090,,5.0,,2.0,
69091,,5.0,,1.0,
69092,,2.0,,1.0,
69093,,5.0,,2.0,
69094,,4.0,,2.0,
69095,,5.0,,1.0,
69096,,2.0,,1.0,
69097,,1.0,,1.0,
69098,,1.0,,1.0,
69099,,2.0,,2.0,
69100,,5.0,,1.0,
69101,,4.0,,3.0,
69102,,3.0,,2.0,
69103,,4.0,,2.0,
69104,,3.0,,2.0,
69105,,4.0,,1.0,
69106,,3.0,,1.0,
69107,,4.0,,1.0,
69108,,2.0,,2.0,
69109,,4.0,,1.0,
69110,,2.0,,2.0,
69111,,8.0,,1.0,
69112,,2.0,,1.0,
69113,,4.0,,1.0,
69114,,5.0,,1.0,
69115,,5.0,,3.0,
69116,,2.0,,1.0,
69117,,1.0,,1.0,
69118,,3.0,,1.0,
69119,,5.0,,2.0,
69120,,5.0,,2.0,
69121,,2.0,,2.0,
69122,,5.0,,2.0,
